test_id,n,city_index,cost,syncs,duration_sec,machine_info
Test 7,18,8-5,41252.2962280398,1,1.5114,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-6,41655.0,0,0.0004,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-7,41655.0,0,0.0887,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-9,41655.0,0,0.0049,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-10,41655.0,0,0.0018,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-11,41252.2962280398,1,2.0137,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-12,41655.0,0,0.0533,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-13,41655.0,0,0.0005,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-14,41655.0,0,0.0016,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-15,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-16,41655.0,0,0.0068,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,8-17,40507.0,8,12.8792,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-1,39471.0,21,32.8755,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-2,39471.0,11,16.6958,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-3,39471.0,21,32.9508,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-4,39471.0,11,16.9236,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-5,39471.0,9,14.7501,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-6,39471.0,19,28.6911,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-7,40809.8995908293,1,1.6409,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-8,40809.0,1,1.8200,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-10,39471.0,24,36.7958,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-11,40507.566733091444,3,4.5288,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-12,40507.0,5,8.0866,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-13,39539.0,6,9.7044,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-14,39471.0,26,40.2238,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-15,39471.0,8,12.3073,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-16,39471.0,8,13.3766,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,9-17,40809.0,0,0.9431,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-1,39471.0,14,21.3596,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-2,39471.55257446351,6,10.3497,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-3,39471.0,15,23.8782,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-4,39539.0,5,8.7271,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-5,39471.55257446351,5,8.8103,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-6,39471.0,22,34.0927,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-7,40507.0,0,0.4728,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-8,40507.0,0,0.6649,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-9,39471.0,23,34.7421,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-11,40507.0,1,2.1914,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-12,39539.0,3,4.7217,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-13,39471.55257446351,4,7.0420,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-14,39471.0,33,49.7345,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-15,39471.0,8,13.3652,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-16,39471.0,6,9.2972,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,10-17,40507.0,0,0.3754,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-1,40507.0,0,0.0044,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-2,40507.0,1,1.5737,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-3,40507.0,0,0.1823,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-4,39539.0,2,4.2687,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-5,40507.0,0,0.0105,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-6,40507.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-7,39539.0,2,3.1772,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-8,40507.0,0,0.0948,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-9,40507.0,0,0.0003,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-10,40507.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-12,39539.0,1,1.5172,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-13,40507.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-14,40507.0,0,0.0002,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-15,40507.0,0,0.0002,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-16,40507.0,0,0.1606,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,11-17,40507.0,0,0.4154,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-1,40507.0,0,0.0053,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-2,39539.0,2,3.9268,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-3,39539.0,1,1.6224,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-4,39539.0,1,1.9899,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-5,40507.0,0,0.0008,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-6,40507.0,0,0.0157,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-7,39539.0,1,1.7660,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-8,40507.0,0,0.0009,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-9,40507.0,0,0.0017,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-10,40507.0,0,0.0007,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-11,39539.0,1,1.5445,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-13,39539.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-14,39539.0,0,0.0003,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-15,39539.0,0,0.0122,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-16,39539.0,0,1.3234,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,12-17,39539.0,0,0.0008,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-1,39471.0,23,35.2069,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-2,39471.0,2,3.9098,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-3,39471.0,7,11.4032,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-4,39471.0,3,5.6209,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-5,39471.0,24,36.7584,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-6,39471.0,8,12.1179,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-7,39539.0,0,0.1046,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-8,39539.0,0,1.4209,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-9,39471.0,14,21.0911,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-10,39471.0,13,20.7770,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-11,39539.0,0,0.9048,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-12,39539.0,0,1.1709,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-14,39471.0,10,16.3539,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-15,39471.0,2,3.2119,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-16,39471.0,1,2.9200,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,13-17,39539.0,0,0.3488,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-1,39471.0,5,7.5604,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-2,39471.0,3,4.8800,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-3,39471.0,13,19.8110,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-4,39471.0,2,3.3124,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-5,39471.0,1,1.8489,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-6,39471.0,24,37.2371,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-7,39471.0,0,0.1068,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-8,39471.0,0,0.0906,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-9,39471.0,13,20.0700,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-10,39471.0,13,20.1527,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-11,39471.0,0,0.3913,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-12,39471.0,1,1.5459,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-13,39471.0,0,1.1365,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-15,39471.0,7,10.7404,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-16,39471.0,4,6.4864,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,14-17,39471.0,0,0.0511,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-1,39471.0,0,0.0267,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-2,39471.0,0,0.5440,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-3,39471.0,2,4.2435,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-4,39471.0,0,0.0668,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-5,39471.0,0,0.0019,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-6,39471.0,2,3.6268,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-7,39471.0,0,0.0054,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-8,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-9,39471.0,0,0.0716,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-10,39471.0,0,0.0880,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-11,39471.0,0,0.0047,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-12,39471.0,0,0.3415,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-13,39471.0,0,0.0009,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-14,39471.0,0,0.3310,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-16,39471.0,4,6.4902,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,15-17,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-1,39471.0,0,0.0160,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-2,39471.0,3,5.3515,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-3,39471.0,3,5.0503,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-4,39471.0,0,0.7691,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-5,39471.0,0,0.0016,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-6,39471.0,0,0.1495,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-7,39471.0,0,0.3021,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-8,39471.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-9,39471.0,0,0.0129,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-10,39471.0,0,0.0083,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-11,39471.0,0,0.2395,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-12,39471.0,3,4.6886,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-13,39471.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-14,39471.0,0,0.0291,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-15,39471.0,0,0.9064,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,16-17,39471.0,0,0.0005,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-1,39471.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-2,39471.0,0,0.0006,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-3,39471.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-4,39471.0,0,0.0785,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-5,39471.0,0,0.0028,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-6,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-7,39471.0,0,0.0081,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-8,39471.0,0,0.4568,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-9,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-10,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-11,39471.0,0,0.2266,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-12,39471.0,0,0.0002,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-13,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-14,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-15,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,17-16,39471.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:1500
Test 7,18,1-2,39471.0,18,36.2665,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-3,39471.0,21,43.8683,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-4,39471.0,25,50.4647,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-5,39471.0,28,57.6072,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-6,39471.0,14,29.4049,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-7,40889.287428159565,7,14.8197,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-8,39539.0,13,26.3967,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-9,39471.0,20,40.3340,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-10,39471.0,16,32.1520,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-11,39539.0,13,27.4321,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-12,39539.0,13,26.5399,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-13,40507.0,11,23.7276,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-14,39471.0,16,33.0111,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-15,40507.566733091444,10,21.2300,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-16,39471.0,14,28.1496,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,1-17,40507.566733091444,10,20.4850,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-1,42813.05689628758,3,6.5410,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-3,40507.0,11,22.7925,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-4,39471.0,14,28.4215,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-5,43564.63083785664,2,4.6297,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-6,42813.05689628758,3,6.3256,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-7,40809.8995908293,8,16.2897,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-8,43564.63083785663,2,5.2531,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-9,43564.63083785663,2,4.3821,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-10,43564.63083785664,2,4.0163,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-11,40507.566733091444,10,20.9488,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-12,39471.0,15,31.0231,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-13,44294.78053966753,1,2.1152,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-14,43564.63083785664,2,4.7157,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-15,41655.749440700856,4,8.2118,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-16,40507.0,11,23.9777,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,2-17,42813.05689628758,3,7.0921,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-1,41655.0,6,13.7821,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-2,39471.0,22,44.5924,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-4,39471.0,16,32.4420,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-5,41655.749440700856,4,9.2395,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-6,40507.566733091444,10,21.1897,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-7,40809.8995908293,8,16.3962,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-8,41655.749440700856,3,6.1984,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-9,40889.0,7,14.2361,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-10,41655.749440700856,4,9.1240,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-11,40507.566733091444,10,21.8825,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-12,39471.0,17,34.8173,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-13,42813.05689628758,2,4.3102,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-14,40889.0,7,15.7880,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-15,40507.0,12,25.1836,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-16,39471.0,25,50.8072,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,3-17,41655.749440700856,4,8.4466,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-1,41655.749440700856,3,6.6917,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-2,39471.0,15,30.8209,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-3,40809.0,9,18.4967,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-5,41655.749440700856,3,6.5042,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-6,42813.05689628758,2,5.1846,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-7,40809.0,9,19.2668,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-8,41655.0,5,10.2850,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-9,43564.63083785664,1,3.2005,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-10,43564.63083785664,1,2.0839,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-11,39471.0,16,33.2894,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-12,39539.0,12,25.0700,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-13,44294.78053966753,1,2.4214,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-14,43564.63083785664,1,2.9354,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-15,42813.05689628758,2,4.6131,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-16,40889.0,7,15.9444,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,4-17,41655.0,6,13.6586,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-1,39471.0,20,41.8784,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-2,40507.0,11,22.8916,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-3,39539.0,12,24.1102,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-4,39471.0,16,33.2636,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-6,41655.0,5,11.9884,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-7,41655.0,3,6.8379,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-8,39471.0,18,36.7057,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-9,40507.566733091444,8,17.6874,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-10,40809.8995908293,6,12.9022,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-11,40507.0,9,19.7190,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-12,40889.0,5,11.9275,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-13,40809.0,7,14.7065,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-14,40809.8995908293,6,12.6064,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-15,41655.749440700856,1,3.7091,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-16,40889.0,5,10.5001,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,5-17,39471.0,11,22.3470,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-1,40809.8995908293,5,11.1726,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-2,40507.0,8,17.1517,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-3,39471.0,15,30.6140,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-4,40809.8995908293,5,11.5978,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-5,41655.0,1,2.6711,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-7,41655.0,0,0.9153,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-8,41655.0,0,0.1346,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-9,39539.0,8,16.5453,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-10,39539.0,8,17.4164,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-11,41655.0,1,2.7471,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-12,40809.8995908293,4,9.9138,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-13,41655.0,0,1.6418,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-14,39471.0,12,24.7971,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-15,39471.0,21,43.4217,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-16,39471.0,10,21.2183,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,6-17,41655.0,0,0.0996,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-1,41655.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-2,41655.0,0,0.4919,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-3,41655.0,0,0.0504,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-4,41655.0,0,0.5974,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-5,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-6,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-8,41655.0,0,0.0008,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-9,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-10,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-11,40889.287428159565,1,2.2697,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-12,41655.0,0,1.5262,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-13,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-14,41655.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-15,41655.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-16,41655.0,0,0.1965,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,7-17,41655.0,0,0.0306,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-1,41655.0,0,0.1734,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-2,40889.0,0,0.1088,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-3,40889.0,0,0.0296,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-4,40889.0,0,1.3658,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-5,40889.0,0,0.5199,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-6,40889.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-7,40889.0,0,0.0474,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-9,40889.0,0,0.0014,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-10,40889.0,0,0.0003,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-11,40889.0,0,0.8168,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-12,40889.0,0,0.0119,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-13,40889.0,0,0.0001,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-14,40889.0,0,0.0003,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-15,40889.0,0,0.0000,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-16,40889.0,0,0.0014,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,8-17,39539.0,5,10.4526,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-1,39471.0,14,29.9961,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-2,39471.0,7,15.3674,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-3,39471.0,14,28.0373,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-4,39471.0,7,14.8813,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-5,39471.0,7,14.3526,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-6,39471.0,14,28.2552,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-7,40889.0,0,1.0078,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-8,40809.8995908293,1,2.1889,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-10,39471.0,18,37.3239,Cluster multithread sync_iter:2000 sync_times:2000
Test 7,18,9-11,40507.566733091444,2,4.9528,Cluster multithread sync_iter:2000 sync_times:2000
